TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
13978,2024-10-29,Smartphone,Electronics,South,Online,3,3412.42,10237.26,Net Banking,1132
13979,2024-07-18,Shampoo,Beauty,South,Offline,9,6999.9,62999.1,Cash,4113
13980,2025-03-07,Laptop,Electronics,North,Online,8,3770.73,30165.84,UPI,7863
13981,2024-08-17,Sugar,Groceries,East,Online,5,6821.67,34108.35,Net Banking,4383
13982,2024-10-21,Rice,Groceries,West,Offline,6,4885.44,29312.64,Cash,5472
13983,2024-10-01,Painting,Home Decor,East,Online,5,528.77,2643.85,Cash,5702
13984,2025-07-12,Lipstick,Beauty,East,Online,8,5972.3,47778.4,Credit Card,1265
13985,2024-10-02,Perfume,Beauty,West,Offline,7,9303.79,65126.53,Credit Card,5964
13986,2024-08-30,Headphones,Electronics,West,Offline,6,1724.35,10346.1,Credit Card,6499
13987,2025-01-23,Cricket Bat,Sports,North,Online,6,7839.08,47034.48,Credit Card,5912
13988,2025-04-23,Headphones,Electronics,West,Offline,6,1450.4,8702.4,UPI,2879
13989,2025-04-02,Jacket,Clothing,West,Offline,6,4388.37,26330.22,Net Banking,2338
13990,2024-08-17,Sugar,Groceries,West,Offline,1,3474.66,3474.66,Cash,3584
13991,2025-07-16,Sugar,Groceries,South,Offline,7,5761.34,40329.38,Net Banking,3779
13992,2025-02-13,Tennis Racket,Sports,East,Offline,4,945.39,3781.56,Cash,4797
13993,2025-05-01,Jacket,Clothing,North,Online,5,6164.15,30820.75,Credit Card,9990
13994,2024-10-10,Sugar,Groceries,West,Online,5,3549.7,17748.5,Cash,9418
13995,2025-05-23,T-Shirt,Clothing,East,Offline,1,5879.27,5879.27,Credit Card,3615
13996,2024-07-18,Oil,Groceries,West,Online,5,3645.92,18229.6,Credit Card,7995
13997,2024-12-22,Sugar,Groceries,East,Offline,9,624.46,5620.14,Net Banking,4307
13998,2025-03-22,Cricket Bat,Sports,South,Offline,6,2421.06,14526.36,Net Banking,9614
13999,2025-02-26,Vase,Home Decor,East,Online,3,525.45,1576.35,UPI,6617
14000,2025-05-11,Painting,Home Decor,West,Offline,4,6897.61,27590.44,Credit Card,6482
14001,2025-06-09,Rice,Groceries,North,Online,7,1071.77,7502.39,Credit Card,4678
14002,2025-05-08,Face Wash,Beauty,North,Online,2,6771.34,13542.68,Credit Card,8239
14003,2025-04-19,Perfume,Beauty,West,Online,10,9149.74,91497.4,Credit Card,9958
14004,2024-12-23,Headphones,Electronics,North,Online,10,7721.92,77219.2,Net Banking,1424
14005,2024-08-20,Lamp,Home Decor,South,Offline,10,9919.4,99194,UPI,1588
14006,2024-08-28,Football,Sports,East,Online,5,3477.85,17389.25,UPI,9733
14007,2024-10-09,Jacket,Clothing,North,Online,3,8626.82,25880.46,Cash,5183
14008,2025-04-07,Painting,Home Decor,North,Online,4,5720.83,22883.32,UPI,6467
14009,2025-03-20,Lamp,Home Decor,South,Online,3,1523.98,4571.94,Net Banking,5795
14010,2025-03-16,Lamp,Home Decor,West,Online,1,1583.1,1583.1,UPI,1232
14011,2024-08-19,Tennis Racket,Sports,East,Online,4,1903.05,7612.2,Net Banking,3518
14012,2024-09-26,Lipstick,Beauty,North,Offline,3,319.2,957.6,Cash,4666
14013,2024-09-18,Tennis Racket,Sports,North,Offline,10,377.82,3778.2,Credit Card,5374
14014,2025-02-06,Shampoo,Beauty,West,Offline,10,2567.18,25671.8,Net Banking,6336
14015,2025-03-26,Jacket,Clothing,North,Online,10,3112.7,31127,UPI,2411
14016,2025-02-07,Jacket,Clothing,South,Offline,10,6300.71,63007.1,Cash,7930
14017,2025-02-07,Jacket,Clothing,South,Offline,7,421.59,2951.13,Net Banking,3869
14018,2024-12-16,Rice,Groceries,East,Online,9,8236.82,74131.38,Cash,9277
14019,2024-08-05,Rice,Groceries,West,Offline,7,4403.59,30825.13,UPI,2431
14020,2024-08-31,Lamp,Home Decor,West,Offline,7,5669.06,39683.42,Credit Card,6648
14021,2024-12-08,Sweater,Clothing,East,Online,5,352.49,1762.45,UPI,6948
14022,2025-07-03,Cricket Bat,Sports,South,Online,5,7796.93,38984.65,Net Banking,2803
14023,2024-10-12,Lamp,Home Decor,West,Online,9,170.66,1535.94,Cash,3863
14024,2025-02-04,Headphones,Electronics,North,Offline,7,5885.29,41197.03,Cash,8916
14025,2024-12-11,Sugar,Groceries,North,Online,10,9786.41,97864.1,UPI,6663
14026,2025-01-15,Smartphone,Electronics,North,Online,9,6832.73,61494.57,Credit Card,3381
14027,2024-11-14,Vase,Home Decor,West,Online,9,7573.83,68164.47,UPI,5871
14028,2024-10-22,Camera,Electronics,North,Online,8,3192.37,25538.96,Cash,5509
14029,2024-11-18,Painting,Home Decor,North,Offline,4,3371.34,13485.36,UPI,2978
14030,2025-01-10,Cricket Bat,Sports,North,Offline,6,6184.56,37107.36,UPI,4381
14031,2024-11-01,Lamp,Home Decor,South,Online,5,6308.09,31540.45,UPI,7794
14032,2024-08-10,Smartphone,Electronics,West,Offline,10,8186.87,81868.7,Net Banking,7112
14033,2024-09-20,Vase,Home Decor,South,Online,9,9821.03,88389.27,UPI,9711
14034,2025-05-17,Sweater,Clothing,East,Online,8,8370.7,66965.6,Credit Card,6444
14035,2025-02-10,Face Wash,Beauty,North,Online,6,5570.34,33422.04,UPI,5548
14036,2024-12-11,Wheat,Groceries,North,Online,1,6544.73,6544.73,UPI,9827
14037,2025-07-02,Jeans,Clothing,South,Offline,1,5826.85,5826.85,Net Banking,3886
14038,2025-03-17,Tennis Racket,Sports,North,Online,9,5104.83,45943.47,UPI,4085
14039,2025-04-05,Lipstick,Beauty,East,Offline,3,310.42,931.26,Cash,5678
14040,2024-08-21,Rice,Groceries,North,Offline,10,2714.07,27140.7,Cash,1870
14041,2024-12-06,Tennis Racket,Sports,West,Online,7,6126.83,42887.81,Credit Card,2567
14042,2025-07-07,Shampoo,Beauty,West,Offline,6,6651.2,39907.2,UPI,7017
14043,2024-12-14,Lamp,Home Decor,North,Online,6,7235.85,43415.1,Credit Card,8820
14044,2025-04-26,Sugar,Groceries,North,Online,2,4939.25,9878.5,UPI,2332
14045,2024-10-06,Cricket Bat,Sports,West,Offline,2,9474.21,18948.42,Cash,1037
14046,2025-03-03,Lamp,Home Decor,South,Offline,4,331.4,1325.6,Credit Card,3690
14047,2025-03-08,Oil,Groceries,West,Offline,2,128.13,256.26,Credit Card,1592
14048,2024-09-08,Smartphone,Electronics,South,Offline,9,3411.43,30702.87,Cash,8021
14049,2024-08-13,Football,Sports,West,Offline,1,6355.67,6355.67,Net Banking,8288
14050,2024-07-26,Rice,Groceries,East,Online,8,7095.68,56765.44,Net Banking,6007
14051,2025-07-09,Shampoo,Beauty,East,Offline,8,9515.66,76125.28,Credit Card,9428
14052,2025-01-22,Curtains,Home Decor,North,Online,2,8752.7,17505.4,Cash,5075
14053,2025-01-10,Jeans,Clothing,East,Online,1,637.9,637.9,Credit Card,8570
14054,2024-12-29,Cricket Bat,Sports,South,Offline,7,4156.38,29094.66,Credit Card,5506
14055,2024-11-08,Tennis Racket,Sports,North,Offline,7,4875.74,34130.18,Credit Card,4048
14056,2024-10-15,Perfume,Beauty,West,Offline,6,6958.72,41752.32,Cash,8407
14057,2025-04-05,Lamp,Home Decor,South,Online,8,7675.45,61403.6,Credit Card,1572
14058,2024-10-16,Cricket Bat,Sports,West,Online,7,1711.36,11979.52,Credit Card,3733
14059,2024-10-05,Oil,Groceries,North,Online,10,9806.49,98064.9,Credit Card,1713
14060,2024-10-30,Face Wash,Beauty,East,Online,3,5301.98,15905.94,UPI,5141
14061,2024-12-16,Shampoo,Beauty,North,Online,5,1501.94,7509.7,UPI,4502
14062,2025-06-20,Cricket Bat,Sports,West,Online,9,1158.72,10428.48,Cash,8295
14063,2024-09-11,Jacket,Clothing,North,Offline,2,2843.66,5687.32,Net Banking,8870
14064,2024-12-28,Rice,Groceries,West,Offline,8,9999.66,79997.28,Credit Card,6554
14065,2025-07-13,Sweater,Clothing,West,Online,9,5805.12,52246.08,Net Banking,7027
14066,2025-05-08,Laptop,Electronics,West,Offline,2,3632.98,7265.96,Net Banking,1969
14067,2025-05-02,Camera,Electronics,West,Online,10,6551.53,65515.3,Cash,5334
14068,2024-12-13,Perfume,Beauty,East,Offline,9,2868.06,25812.54,Credit Card,4091
14069,2025-06-01,Cricket Bat,Sports,East,Offline,3,4796.37,14389.11,Credit Card,7795
14070,2025-05-07,Lamp,Home Decor,West,Online,10,2255.82,22558.2,UPI,8531
14071,2025-02-23,Rice,Groceries,North,Online,7,4858.56,34009.92,UPI,7053
14072,2024-11-16,Vase,Home Decor,South,Online,7,4885.17,34196.19,Credit Card,7432
14073,2025-01-13,Jeans,Clothing,South,Online,5,8259.14,41295.7,Credit Card,7058
14074,2025-04-24,Camera,Electronics,South,Online,2,4969.36,9938.72,Credit Card,6149
14075,2024-11-14,Lipstick,Beauty,South,Online,10,2875.05,28750.5,UPI,5946
14076,2025-01-01,Sweater,Clothing,North,Online,7,5901.5,41310.5,Cash,2303
14077,2025-06-29,Smartphone,Electronics,South,Offline,3,3523.98,10571.94,UPI,3928
14078,2025-03-26,Rice,Groceries,East,Online,9,6529.92,58769.28,Credit Card,5471
14079,2025-05-23,Cricket Bat,Sports,North,Offline,5,783.88,3919.4,UPI,5944
14080,2025-01-27,Jeans,Clothing,West,Online,6,2634.33,15805.98,Credit Card,7468
14081,2024-07-25,Camera,Electronics,West,Online,4,2373.18,9492.72,Cash,5859
14082,2025-01-20,Lamp,Home Decor,North,Offline,9,423.06,3807.54,Cash,5124
14083,2025-03-10,Shampoo,Beauty,West,Offline,4,5023.83,20095.32,Net Banking,5665
14084,2024-07-28,Perfume,Beauty,West,Offline,10,3198.24,31982.4,UPI,2418
14085,2024-12-31,Painting,Home Decor,East,Offline,9,2013.81,18124.29,Cash,6969
14086,2024-11-20,T-Shirt,Clothing,West,Online,2,1170.06,2340.12,Cash,5941
14087,2025-06-07,Vase,Home Decor,North,Online,3,530.75,1592.25,Net Banking,9236
14088,2024-10-24,Face Wash,Beauty,East,Offline,5,209.23,1046.15,Credit Card,6721
14089,2024-08-10,Headphones,Electronics,South,Online,1,2003.21,2003.21,Credit Card,5751
14090,2024-11-09,Rice,Groceries,West,Offline,4,7410.87,29643.48,Net Banking,6163
14091,2024-09-21,Football,Sports,West,Offline,1,4212.63,4212.63,Cash,9950
14092,2024-10-12,Painting,Home Decor,West,Offline,5,767.59,3837.95,Cash,1459
14093,2025-06-25,Jeans,Clothing,East,Offline,8,1688.69,13509.52,Cash,2556
14094,2024-09-17,Headphones,Electronics,North,Online,6,3034.55,18207.3,Net Banking,9156
14095,2025-01-24,Camera,Electronics,South,Offline,1,5988.7,5988.7,Net Banking,5514
14096,2024-07-22,Shampoo,Beauty,West,Offline,5,1401.13,7005.65,Cash,9681
14097,2025-05-22,Camera,Electronics,South,Offline,6,1034.57,6207.42,Net Banking,6047
14098,2025-05-06,Vase,Home Decor,North,Offline,5,2700.83,13504.15,Cash,4792
14099,2024-10-28,Painting,Home Decor,West,Online,6,7091.43,42548.58,UPI,3822
14100,2025-05-28,Curtains,Home Decor,East,Offline,5,5287.25,26436.25,UPI,9773
14101,2025-04-27,Curtains,Home Decor,South,Online,5,4681.48,23407.4,UPI,8730
14102,2024-10-02,Tennis Racket,Sports,West,Online,10,7602.06,76020.6,Cash,4376
14103,2025-05-02,Rice,Groceries,East,Online,2,4116.15,8232.3,UPI,1790
14104,2024-10-05,Smartphone,Electronics,South,Offline,5,6571.56,32857.8,Credit Card,4983
14105,2024-08-18,Wheat,Groceries,South,Online,10,9064.4,90644,UPI,5356
14106,2024-11-12,Vase,Home Decor,South,Offline,9,1845.81,16612.29,Credit Card,6841
14107,2024-12-09,Laptop,Electronics,West,Offline,1,1132.2,1132.2,Net Banking,2952
14108,2025-05-05,T-Shirt,Clothing,West,Online,2,4526.53,9053.06,Cash,1817
14109,2025-03-24,Painting,Home Decor,East,Offline,5,2918.15,14590.75,Cash,8453
14110,2025-02-24,Shampoo,Beauty,South,Offline,3,7518.27,22554.81,Net Banking,6327
14111,2024-10-15,T-Shirt,Clothing,East,Offline,4,1784.49,7137.96,Net Banking,5442
14112,2025-02-14,Perfume,Beauty,South,Online,8,3750.06,30000.48,Net Banking,1954
14113,2025-02-24,Cricket Bat,Sports,West,Online,7,8466.3,59264.1,UPI,2996
14114,2025-03-25,Sweater,Clothing,East,Offline,10,7870.82,78708.2,Cash,5872
14115,2024-08-18,Tennis Racket,Sports,North,Online,2,614.68,1229.36,UPI,5406
14116,2024-10-31,Lamp,Home Decor,South,Offline,1,6165.93,6165.93,UPI,2797
14117,2025-05-15,Curtains,Home Decor,West,Offline,9,7460.58,67145.22,UPI,1417
14118,2025-04-02,Tennis Racket,Sports,West,Offline,6,3107.72,18646.32,UPI,2312
14119,2024-08-05,Oil,Groceries,West,Online,9,6303.37,56730.33,Cash,6193
14120,2025-04-14,Headphones,Electronics,East,Offline,8,4237.26,33898.08,Credit Card,1016
14121,2025-01-02,Perfume,Beauty,West,Online,9,4241.37,38172.33,Net Banking,8968
14122,2025-01-02,Laptop,Electronics,North,Offline,9,6221.23,55991.07,Cash,7733
14123,2024-11-13,Camera,Electronics,West,Online,4,8195.05,32780.2,Net Banking,4297
14124,2024-09-23,Lipstick,Beauty,East,Online,1,1200.46,1200.46,Credit Card,1017
14125,2025-02-14,Lipstick,Beauty,East,Online,10,1914.67,19146.7,UPI,4996
14126,2024-12-04,Face Wash,Beauty,North,Offline,1,3376.35,3376.35,Cash,2647
14127,2024-08-22,Perfume,Beauty,West,Offline,8,3392.66,27141.28,Credit Card,6139
14128,2024-08-20,Painting,Home Decor,South,Offline,9,4080.21,36721.89,Net Banking,5088
14129,2024-07-22,Headphones,Electronics,South,Online,3,6533.98,19601.94,UPI,4685
14130,2024-08-19,Vase,Home Decor,South,Online,10,5882.32,58823.2,UPI,1176
14131,2025-03-09,Football,Sports,North,Offline,2,8587.17,17174.34,Credit Card,3763
14132,2024-07-21,Sweater,Clothing,North,Offline,3,443.55,1330.65,Cash,9346
14133,2025-02-10,Headphones,Electronics,South,Offline,6,4844.91,29069.46,Net Banking,1681
14134,2025-03-22,Wheat,Groceries,East,Offline,2,9708.64,19417.28,Credit Card,4369
14135,2025-05-13,Cricket Bat,Sports,West,Online,4,6008.8,24035.2,Net Banking,2756
14136,2025-04-25,Lamp,Home Decor,East,Online,3,842.97,2528.91,Net Banking,2909
14137,2024-11-19,Oil,Groceries,East,Online,3,1832.13,5496.39,UPI,8760
14138,2025-02-07,Jacket,Clothing,East,Online,1,601.23,601.23,Cash,3899
14139,2024-08-23,Cricket Bat,Sports,East,Online,7,6707.67,46953.69,UPI,7492
14140,2025-03-29,Oil,Groceries,North,Online,7,3384.8,23693.6,Net Banking,9920
14141,2024-09-28,Camera,Electronics,West,Online,7,4874.36,34120.52,Cash,7535
14142,2025-02-12,Football,Sports,South,Online,1,3219.38,3219.38,Cash,3409
14143,2025-03-03,Yoga Mat,Sports,North,Offline,1,2586.51,2586.51,UPI,9622
14144,2024-12-13,Oil,Groceries,East,Online,1,8326.24,8326.24,UPI,8026
14145,2024-11-17,Painting,Home Decor,East,Offline,2,7997.4,15994.8,UPI,5004
14146,2025-01-16,Face Wash,Beauty,South,Online,8,8539.33,68314.64,Net Banking,1262
14147,2025-05-27,Sweater,Clothing,North,Offline,3,6019.6,18058.8,Cash,3326
14148,2025-01-03,Jacket,Clothing,South,Offline,7,2851.45,19960.15,Net Banking,9546
14149,2025-01-14,Jeans,Clothing,West,Offline,2,4041.15,8082.3,Cash,9968
14150,2025-04-15,Painting,Home Decor,North,Online,5,4551.87,22759.35,Credit Card,4831
14151,2025-06-27,Shampoo,Beauty,South,Online,3,2197.39,6592.17,Credit Card,3907
14152,2025-06-21,Sugar,Groceries,West,Online,9,458.95,4130.55,Cash,8069
14153,2024-10-05,Sugar,Groceries,West,Online,2,3496.53,6993.06,Cash,7780
14154,2024-12-22,Vase,Home Decor,South,Offline,10,9873.4,98734,Credit Card,7540
14155,2025-05-04,Sugar,Groceries,East,Online,2,1329.64,2659.28,Credit Card,8445
14156,2025-04-06,Sweater,Clothing,South,Online,10,1165.4,11654,Cash,5739
14157,2024-08-19,Painting,Home Decor,West,Online,8,2344.44,18755.52,UPI,4501
14158,2025-06-19,Sweater,Clothing,East,Online,10,9996.49,99964.9,Cash,5544
14159,2024-09-10,Vase,Home Decor,West,Offline,4,9136.03,36544.12,Credit Card,1752
14160,2024-12-09,Wheat,Groceries,South,Online,7,6335.98,44351.86,Credit Card,7602
14161,2024-11-24,Shampoo,Beauty,North,Offline,9,4731.05,42579.45,UPI,4238
14162,2024-08-09,Rice,Groceries,East,Online,9,5662.67,50964.03,Credit Card,2220
14163,2025-02-07,Camera,Electronics,East,Offline,2,484.15,968.3,Credit Card,6219
14164,2024-10-18,Sugar,Groceries,North,Online,4,4556.82,18227.28,Net Banking,7711
14165,2025-01-29,Jacket,Clothing,South,Offline,9,7584.11,68256.99,Cash,1210
14166,2024-12-09,Jacket,Clothing,West,Online,10,1635.05,16350.5,UPI,1270
14167,2024-11-03,Football,Sports,East,Offline,8,6845.16,54761.28,Credit Card,4052
14168,2024-12-13,Face Wash,Beauty,South,Offline,7,1448.78,10141.46,Net Banking,3967
14169,2024-12-31,Wheat,Groceries,East,Offline,9,9692.74,87234.66,Cash,4228
14170,2024-12-22,Painting,Home Decor,North,Online,10,5656.29,56562.9,Credit Card,4119
14171,2025-05-16,Wheat,Groceries,West,Offline,6,2286.39,13718.34,Net Banking,9916
14172,2024-08-01,Perfume,Beauty,South,Offline,4,3443.27,13773.08,Cash,6382
14173,2024-08-23,Painting,Home Decor,North,Online,5,5049.93,25249.65,Credit Card,1487
14174,2025-07-02,Painting,Home Decor,North,Offline,6,8290.51,49743.06,UPI,6671
14175,2025-06-01,Jeans,Clothing,West,Online,5,5466.85,27334.25,Net Banking,8106
14176,2024-10-04,Sweater,Clothing,South,Offline,9,2978.24,26804.16,Cash,6111
14177,2025-01-15,Lamp,Home Decor,North,Online,2,743.4,1486.8,Credit Card,5493
14178,2024-12-23,Sugar,Groceries,South,Online,10,1944.81,19448.1,UPI,5145
14179,2024-10-17,Lamp,Home Decor,West,Offline,6,4999.22,29995.32,Cash,6357
14180,2024-11-25,Face Wash,Beauty,East,Offline,2,5218.94,10437.88,Net Banking,1417
14181,2024-09-11,Vase,Home Decor,West,Online,9,324.36,2919.24,UPI,6606
14182,2024-08-09,Sugar,Groceries,West,Online,10,4734.93,47349.3,Cash,2353
14183,2024-12-10,Jeans,Clothing,West,Offline,9,7198.92,64790.28,Cash,4566
14184,2024-12-20,Jeans,Clothing,East,Offline,1,4559.98,4559.98,Credit Card,5640
14185,2025-05-05,Jeans,Clothing,West,Online,10,1948.59,19485.9,Cash,3793
14186,2025-05-20,Headphones,Electronics,East,Offline,8,8840.02,70720.16,Cash,2213
14187,2024-08-13,Headphones,Electronics,North,Offline,1,7265.46,7265.46,Credit Card,8970
14188,2025-01-07,Jacket,Clothing,South,Online,5,5581.69,27908.45,Credit Card,7665
14189,2025-05-02,Smartphone,Electronics,East,Online,9,614.79,5533.11,Credit Card,1207
14190,2025-02-08,Painting,Home Decor,East,Online,6,9484.52,56907.12,UPI,8590
14191,2024-09-26,Shampoo,Beauty,North,Online,4,9501.66,38006.64,Credit Card,9120
14192,2024-12-25,Wheat,Groceries,East,Offline,6,8526.6,51159.6,Cash,7360
14193,2024-11-13,Vase,Home Decor,North,Offline,9,9793.02,88137.18,Cash,4447
14194,2024-09-20,Shampoo,Beauty,West,Online,6,9969.89,59819.34,Net Banking,7327
14195,2025-06-15,Face Wash,Beauty,North,Offline,9,8537.17,76834.53,Credit Card,9191
14196,2024-12-18,Jeans,Clothing,West,Offline,10,3100.65,31006.5,Net Banking,9235
14197,2024-10-01,Oil,Groceries,West,Online,9,6181.67,55635.03,Cash,7254
14198,2025-03-08,Yoga Mat,Sports,East,Online,2,5165.12,10330.24,Net Banking,7442
14199,2024-08-08,Tennis Racket,Sports,East,Online,3,942.98,2828.94,Net Banking,5810
14200,2024-12-15,Shampoo,Beauty,South,Offline,4,8663.25,34653,Cash,3421
14201,2025-03-09,Camera,Electronics,West,Online,7,8200.9,57406.3,Cash,2741
14202,2025-07-06,Smartphone,Electronics,West,Offline,9,1960.94,17648.46,Cash,3647
14203,2024-07-30,T-Shirt,Clothing,West,Offline,3,4592.45,13777.35,Credit Card,8010
14204,2025-04-23,Headphones,Electronics,West,Online,4,7631.68,30526.72,Cash,6264
14205,2024-12-12,Vase,Home Decor,South,Online,7,8163.67,57145.69,Net Banking,4458
14206,2024-11-28,Camera,Electronics,West,Online,5,3522.09,17610.45,Net Banking,3857
14207,2025-05-18,Lamp,Home Decor,North,Offline,1,5108.15,5108.15,UPI,9143
14208,2024-10-26,Oil,Groceries,West,Offline,10,3589.31,35893.1,Credit Card,7481
14209,2025-07-16,Vase,Home Decor,South,Online,1,2369.74,2369.74,UPI,4106
14210,2025-01-23,Lamp,Home Decor,East,Offline,10,6008.28,60082.8,Credit Card,5371
14211,2025-06-11,Jacket,Clothing,North,Offline,1,180.64,180.64,UPI,6040
14212,2025-05-20,Jeans,Clothing,North,Online,5,7615.17,38075.85,Credit Card,4866
14213,2025-06-03,Face Wash,Beauty,East,Offline,5,4016.79,20083.95,Cash,1485
14214,2024-08-14,Vase,Home Decor,East,Offline,4,353.13,1412.52,UPI,8066
14215,2024-11-13,Sweater,Clothing,South,Offline,5,9416.33,47081.65,Credit Card,3146
14216,2025-05-10,Oil,Groceries,West,Online,9,2079.38,18714.42,UPI,3657
14217,2025-01-20,Perfume,Beauty,South,Online,7,8152.12,57064.84,Cash,1526
14218,2025-02-12,Football,Sports,North,Offline,4,3402.07,13608.28,Net Banking,7580
14219,2025-03-30,Rice,Groceries,South,Offline,2,5323.26,10646.52,Credit Card,9434
14220,2025-03-01,T-Shirt,Clothing,North,Offline,9,9474.61,85271.49,Net Banking,8502
14221,2025-01-30,Perfume,Beauty,North,Online,10,639.59,6395.9,Net Banking,8165
14222,2025-01-14,T-Shirt,Clothing,West,Offline,10,7603.57,76035.7,UPI,7315
14223,2024-12-14,Camera,Electronics,West,Offline,2,6718.03,13436.06,Net Banking,2254
14224,2024-10-07,Sugar,Groceries,West,Online,4,7568.27,30273.08,UPI,9319
14225,2025-07-08,Lipstick,Beauty,East,Online,1,6793.67,6793.67,Cash,1283
14226,2025-06-30,Lipstick,Beauty,West,Online,2,5060.27,10120.54,Net Banking,7095
14227,2025-02-24,Painting,Home Decor,North,Online,7,5399.82,37798.74,Net Banking,5912
14228,2025-03-17,Lamp,Home Decor,East,Online,8,3104.99,24839.92,Credit Card,7859
14229,2024-10-10,Rice,Groceries,South,Online,3,4262.76,12788.28,Credit Card,6055
14230,2025-07-14,Painting,Home Decor,West,Online,2,2513.84,5027.68,Net Banking,3955
14231,2024-11-06,T-Shirt,Clothing,East,Offline,8,3505.19,28041.52,Credit Card,4191
14232,2024-09-10,Rice,Groceries,South,Offline,9,5908.27,53174.43,UPI,8455
14233,2025-04-28,Camera,Electronics,East,Online,4,1221.04,4884.16,Credit Card,3740
14234,2025-07-15,Vase,Home Decor,East,Offline,7,578.51,4049.57,Cash,1061
14235,2024-08-09,Sweater,Clothing,West,Offline,9,8864.54,79780.86,Credit Card,5065
14236,2025-04-20,Perfume,Beauty,South,Offline,6,6005.15,36030.9,Net Banking,1304
14237,2024-12-02,Tennis Racket,Sports,West,Offline,2,7684.94,15369.88,Cash,9743
14238,2025-02-10,Perfume,Beauty,South,Online,2,235.45,470.9,Net Banking,1562
14239,2025-01-02,Face Wash,Beauty,East,Offline,7,9709.37,67965.59,Cash,3296
14240,2025-02-17,Perfume,Beauty,South,Offline,2,123.98,247.96,Credit Card,3932
14241,2024-11-26,Painting,Home Decor,West,Offline,4,5079.08,20316.32,Cash,1975
14242,2025-04-13,Perfume,Beauty,North,Online,8,1982.7,15861.6,UPI,4521
14243,2024-10-01,Yoga Mat,Sports,South,Offline,7,1185.47,8298.29,UPI,8832
14244,2024-12-08,Jeans,Clothing,East,Online,3,2784.63,8353.89,UPI,9793
14245,2025-06-12,Headphones,Electronics,North,Offline,6,595.46,3572.76,UPI,4401
14246,2024-11-25,Painting,Home Decor,West,Online,7,8854.62,61982.34,Cash,4214
14247,2025-01-16,Wheat,Groceries,South,Online,3,3563.8,10691.4,Cash,2019
14248,2025-04-14,Headphones,Electronics,East,Offline,4,7920.4,31681.6,Credit Card,8781
14249,2024-12-12,Sugar,Groceries,North,Offline,5,1337.99,6689.95,Credit Card,8025
14250,2025-01-01,Cricket Bat,Sports,North,Offline,6,8938.48,53630.88,UPI,4273
14251,2024-11-22,Laptop,Electronics,West,Online,4,6887.4,27549.6,Net Banking,8264
14252,2024-09-18,Yoga Mat,Sports,North,Online,4,4644.61,18578.44,Net Banking,4020
14253,2025-06-22,Football,Sports,South,Offline,1,7375.28,7375.28,Credit Card,7728
14254,2024-08-10,Lamp,Home Decor,West,Online,4,9240.63,36962.52,Credit Card,3802
14255,2024-08-02,Sugar,Groceries,North,Offline,1,9270.47,9270.47,Cash,2091
14256,2025-05-25,Wheat,Groceries,North,Offline,1,3305.17,3305.17,Credit Card,6137
14257,2025-01-06,Sweater,Clothing,East,Offline,3,6857.15,20571.45,UPI,6144
14258,2025-06-30,Jacket,Clothing,East,Offline,5,3065.37,15326.85,Cash,8825
14259,2025-04-13,Lipstick,Beauty,South,Offline,10,9499.82,94998.2,UPI,9657
14260,2025-01-18,Wheat,Groceries,North,Online,8,1059.9,8479.2,UPI,2944
14261,2024-08-13,T-Shirt,Clothing,West,Online,9,1710.88,15397.92,UPI,3228
14262,2025-06-10,Football,Sports,South,Offline,10,8631.51,86315.1,Net Banking,7284
14263,2025-04-15,Cricket Bat,Sports,South,Online,2,7653.44,15306.88,Credit Card,5580
14264,2024-09-26,Lamp,Home Decor,North,Online,4,6612.98,26451.92,Net Banking,6077
14265,2024-12-08,Headphones,Electronics,North,Offline,9,9085.5,81769.5,Credit Card,5537
14266,2025-06-18,Rice,Groceries,East,Online,4,7519.71,30078.84,UPI,7727
14267,2024-09-21,Headphones,Electronics,West,Offline,4,5806.92,23227.68,Cash,2501
14268,2024-10-22,Wheat,Groceries,West,Offline,8,1209.21,9673.68,Credit Card,1342
14269,2024-08-03,Sugar,Groceries,North,Online,2,4574.56,9149.12,UPI,6074
14270,2025-03-17,Sweater,Clothing,South,Offline,3,8863.45,26590.35,UPI,2234
14271,2025-07-15,Oil,Groceries,South,Online,5,2381.06,11905.3,UPI,7644
14272,2025-05-27,Perfume,Beauty,North,Online,7,3635.36,25447.52,UPI,4564
14273,2024-08-20,Perfume,Beauty,West,Offline,4,3116.2,12464.8,Net Banking,8309
14274,2025-07-09,Curtains,Home Decor,South,Offline,1,9174.26,9174.26,Net Banking,1457
14275,2025-04-25,Rice,Groceries,West,Online,7,9021.9,63153.3,Credit Card,4537
14276,2025-04-01,Painting,Home Decor,South,Online,4,1451.78,5807.12,UPI,8050
14277,2025-01-04,Wheat,Groceries,East,Offline,3,5558.78,16676.34,Net Banking,4639
14278,2025-02-15,Face Wash,Beauty,South,Offline,6,4982.37,29894.22,Cash,5437
14279,2024-11-25,Jacket,Clothing,East,Online,10,322.03,3220.3,Net Banking,6778
14280,2025-01-02,Curtains,Home Decor,East,Online,3,1766.63,5299.89,Net Banking,9555
14281,2024-11-20,Cricket Bat,Sports,West,Offline,1,5788.67,5788.67,Net Banking,8448
14282,2024-08-18,Oil,Groceries,East,Offline,4,7067.54,28270.16,Net Banking,7398
